CST,NomeCst,CST_IndExigeTrib,CST_IndMonofasica,CST_IndReducaoAliq,CST_IndDiferimento,CST_IndReducaoBc,CST_IndTransferenciaCred,CST_IndCredPresIbsZfm,CST_IndAjusteCompet,CST_DthPublicacao,CST_DthIniVig,CST_DthFimVig,cClassTrib,NomeClassTrib,NomeReduzido,IndTribRegular,IndPermiteCredPres,PercRedIbs,PercRedCbs,TipoAliq,IndMonoRetem,IndMonoRet,IndMonoDif,IndMonoVal,IndEstornoCred,IndDere,IndNfe,IndNfce,IndCte,IndCteos,IndBpe,IndNf3e,IndNfcom,IndNfse,IndBpetm,IndBpeta,IndNfag,IndNfsvia,IndNfabi,IndNfgas,NroAnexo,TexUrlLegislacao,PossuiIndDfe,cClassTrib_DthPublicacao,cClassTrib_DthIniVig,cClassTrib_DthFimVig,QtdAnexos
200,Alíquota reduzida,True,False,True,False,False,False,False,False,2025-05-12T00:00:00,2025-05-01T00:00:00,,200032,"Fornecimento dos medicamentos registrados na Anvisa ou produzidos por farmácias de manipulação, ressalvados os medicamentos sujeitos à alíquota zero de que trata o art. 146 da Lei Complementar nº 214, de 2025, observado o art. 133 da Lei Complementar nº 214, de 2025.","Fornecimento dos medicamentos registrados na Anvisa ou produzidos por farmácias de manipulação, ressalvados os medicamentos sujeitos à alíquota zero",False,False,60.0,60.0,2,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,,https://www.planalto.gov.br/ccivil_03/leis/lcp/lcp214.htm#art133,True,2026-01-23T00:00:00,2025-05-05T00:00:00,,0
200,Alíquota reduzida,True,False,True,False,False,False,False,False,2025-05-12T00:00:00,2025-05-01T00:00:00,,200033,"Fornecimento das composições para nutrição enteral e parenteral, composições especiais e fórmulas nutricionais destinadas às pessoas com erros inatos do metabolismo relacionadas no Anexo VI da Lei Complementar nº 214, de 2025, com a especificação das respectivas classificações da NCM/SH, observado o art. 133 da Lei Complementar nº 214, de 2025.",Fornecimento das composições para nutrição enteral e parenteral (Anexo VI),False,False,60.0,60.0,2,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,6,https://www.planalto.gov.br/ccivil_03/leis/lcp/lcp214.htm#art133,True,2025-05-05T00:00:00,2025-05-05T00:00:00,,85
200,Alíquota reduzida,True,False,True,False,False,False,False,False,2025-05-12T00:00:00,2025-05-01T00:00:00,,200034,"Fornecimento dos alimentos destinados ao consumo humano relacionados no Anexo VII da Lei Complementar nº 214, de 2025, com a especificação das respectivas classificações da NCM/SH, observado o art. 135 da Lei Complementar nº 214, de 2025.",Fornecimento dos alimentos destinados ao consumo humano (Anexo VII),False,False,60.0,60.0,2,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,7,https://www.planalto.gov.br/ccivil_03/leis/lcp/lcp214.htm#art135,True,2025-05-05T00:00:00,2025-05-05T00:00:00,,446
200,Alíquota reduzida,True,False,True,False,False,False,False,False,2025-05-12T00:00:00,2025-05-01T00:00:00,,200035,"Fornecimento dos produtos de higiene pessoal e limpeza relacionados no Anexo VIII da Lei Complementar nº 214, de 2025, com a especificação das respectivas classificações da NCM/SH, observado o art. 136 da Lei Complementar nº 214, de 2025.",Fornecimento dos produtos de higiene pessoal e limpeza (Anexo VIII),False,False,60.0,60.0,2,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,8,https://www.planalto.gov.br/ccivil_03/leis/lcp/lcp214.htm#art136,True,2025-05-05T00:00:00,2025-05-05T00:00:00,,7
200,Alíquota reduzida,True,False,True,False,False,False,False,False,2025-05-12T00:00:00,2025-05-01T00:00:00,,200036,"Fornecimento de produtos agropecuários, aquícolas, pesqueiros, florestais e extrativistas vegetais in natura, observado o art. 137 da Lei Complementar nº 214, de 2025.","Fornecimento de produtos agropecuários, aquícolas, pesqueiros, florestais e extrativistas vegetais in natura",False,False,60.0,60.0,2,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,,https://www.planalto.gov.br/ccivil_03/leis/lcp/lcp214.htm#art137,True,2025-05-05T00:00:00,2025-05-05T00:00:00,,0
200,Alíquota reduzida,True,False,True,False,False,False,False,False,2025-05-12T00:00:00,2025-05-01T00:00:00,,200037,"Fornecimento de serviços ambientais de conservação ou recuperação da vegetação nativa, mesmo que fornecidos sob a forma de manejo sustentável de sistemas agrícolas, agroflorestais e agrossilvopastoris, em conformidade com as definições e requisitos da legislação específica, observado o art. 137 da Lei Complementar nº 214, de 2025.",Fornecimento de serviços ambientais de conservação ou recuperação da vegetação nativa,False,False,60.0,60.0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,https://www.planalto.gov.br/ccivil_03/leis/lcp/lcp214.htm#art137,True,2025-05-05T00:00:00,2025-05-05T00:00:00,,0
200,Alíquota reduzida,True,False,True,False,False,False,False,False,2025-05-12T00:00:00,2025-05-01T00:00:00,,200038,"Fornecimento dos insumos agropecuários e aquícolas relacionados no Anexo IX da Lei Complementar nº 214, de 2025, com a especificação das respectivas classificações da NCM/SH e da NBS, observado o art. 138 da Lei Complementar nº 214, de 2025.",Fornecimento dos insumos agropecuários e aquícolas (Anexo IX),False,False,60.0,60.0,2,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,9,https://www.planalto.gov.br/ccivil_03/leis/lcp/lcp214.htm#art138,True,2025-05-05T00:00:00,2025-05-05T00:00:00,,1189
200,Alíquota reduzida,True,False,True,False,False,False,False,False,2025-05-12T00:00:00,2025-05-01T00:00:00,,200039,"Fornecimento dos bens e serviços listados no Anexo X da Lei Complementar nº 214, de 2025, com a especificação das respectivas classificações da NCM/SH e NBS, nos casos relacionados com produções nacionais artísticas, culturais, de eventos, jornalísticas e audiovisuais, observado o art. 139 da Lei Complementar nº 214, de 2025.","Fornecimento dos bens e serviços relacionados com produções nacionais artísticas, culturais, de eventos, jornalísticas e audiovisuais (Anexo X)",False,False,60.0,60.0,2,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,10,https://www.planalto.gov.br/ccivil_03/leis/lcp/lcp214.htm#art139,True,2026-01-23T00:00:00,2025-05-05T00:00:00,,4
200,Alíquota reduzida,True,False,True,False,False,False,False,False,2025-05-12T00:00:00,2025-05-01T00:00:00,,200040,"Fornec dos seguintes serv de comunic instit à admin púb direta, autarq e fund púb: serviços direcionados ao planej, criação, programação e manutenção de páginas eletrônicas da admin pública, ao monitor e gestão de suas redes sociais e à otimização de páginas e canais digitais para mecanismos de buscas e produção de mensagens, infográficos, painéis interativos e conteúdo institucional, serviços de relações com a imprensa, que reúnem estrat org para promover e reforçar a comunicação dos órgãos e das entidades contratantes com seus públicos de interesse, por meio da interação com prof da imprensa, e serviços de relações públicas, que compreendem o esforço de comunic planej, coeso e contínuo que tem por obj estab adequada percepção da atuação e dos obj instituc, a partir do estímulo à compreensão mútua e da manut de padrões de relac e fluxos de inf entre os órgãos e as entidades contrat e seus públicos de interesse, no País e no exterior, obs o art. 140 da Lei Compl nº 214, de 2025",Fornecimento de serviços de comunicação institucional à administração pública,False,False,60.0,60.0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,https://www.planalto.gov.br/ccivil_03/leis/lcp/lcp214.htm#art140,True,2025-05-05T00:00:00,2025-05-05T00:00:00,,0
200,Alíquota reduzida,True,False,True,False,False,False,False,False,2025-05-12T00:00:00,2025-05-01T00:00:00,,200041,"Operações relacionadas às seguintes atividades desportivas: fornecimento de serviço de educação desportiva, classificado no código 1.2205.12.00 da NBS, e gestão e exploração do desporto por associações e clubes esportivos filiados ao órgão estadual ou federal responsável pela coordenação dos desportos, inclusive por meio de venda de ingressos para eventos desportivos, fornecimento oneroso ou não de bens e serviços, inclusive ingressos, por meio de programas de sócio-torcedor, cessão dos direitos desportivos dos atletas e transferência de atletas para outra entidade desportiva ou seu retorno à atividade em outra entidade desportiva, observado o art. 141 da Lei Complementar nº 214, de 2025.",Fornecimento de serviço de educação desportiva (art. 141. I),False,False,60.0,60.0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,91411,https://www.planalto.gov.br/ccivil_03/leis/lcp/lcp214.htm#art141,True,2026-01-23T00:00:00,2025-05-05T00:00:00,,2
200,Alíquota reduzida,True,False,True,False,False,False,False,False,2025-05-12T00:00:00,2025-05-01T00:00:00,,200042,"Operações relacionadas às seguintes atividades desportivas: gestão e exploração do desporto por associações e clubes esportivos filiados ao órgão estadual ou federal responsável pela coordenação dos desportos, observado o art. 141 da Lei Complementar nº 214, de 2025.",Fornecimento de serviço de gestão e exploração do desporto (art. 141. II),False,False,60.0,60.0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,https://www.planalto.gov.br/ccivil_03/leis/lcp/lcp214.htm#art141,True,2026-01-23T00:00:00,2025-05-05T00:00:00,,0
200,Alíquota reduzida,True,False,True,False,False,False,False,False,2025-05-12T00:00:00,2025-05-01T00:00:00,,200043,"Fornecimento à administração pública direta, autarquias e fundações púbicas dos serviços e dos bens relativos à soberania e à segurança nacional, à segurança da informação e à segurança cibernética relacionados no Anexo XI da Lei Complementar nº 214, de 2025, com a especificação das respectivas classificações da NBS e da NCM/SH, observado o art. 142 da Lei Complementar nº 214, de 2025.",Fornecimento à administração pública dos serviços e dos bens relativos à soberania (Anexo XI),False,False,60.0,60.0,2,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,11,https://www.planalto.gov.br/ccivil_03/leis/lcp/lcp214.htm#art142,True,2026-01-23T00:00:00,2025-05-05T00:00:00,,119
200,Alíquota reduzida,True,False,True,False,False,False,False,False,2025-05-12T00:00:00,2025-05-01T00:00:00,,200044,"Operações e prestações de serviços de segurança da informação e segurança cibernética desenvolvidos por sociedade que tenha sócio brasileiro com o mínimo de 20% (vinte por cento) do seu capital social, relacionados no Anexo XI da Lei Complementar nº 214, de 2025, com a especificação das respectivas classificações da NBS e da NCM/SH, observado o art. 142 da Lei Complementar nº 214, de 2025.",Operações e prestações de serviços de segurança da informação e segurança cibernética desenv por sociedade que tenha sócio brasileiro (Anexo XI),False,False,60.0,60.0,2,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,11,https://www.planalto.gov.br/ccivil_03/leis/lcp/lcp214.htm#art142,True,2026-01-23T00:00:00,2025-05-05T00:00:00,,119
200,Alíquota reduzida,True,False,True,False,False,False,False,False,2025-05-12T00:00:00,2025-05-01T00:00:00,,200045,"Operações relacionadas a projetos de reabilitação urbana de zonas históricas e de áreas críticas de recuperação e reconversão urbanística dos Municípios ou do Distrito Federal, a serem delimitadas por lei municipal ou distrital, observado o art. 158 da Lei Complementar nº 214, de 2025.",Operações relacionadas a projetos de reabilitação urbana de zonas históricas e de áreas críticas de recuperação e reconversão urbanística,False,False,60.0,60.0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,,https://www.planalto.gov.br/ccivil_03/leis/lcp/lcp214.htm#art158,True,2025-05-05T00:00:00,2025-05-05T00:00:00,,0
200,Alíquota reduzida,True,False,True,False,False,False,False,False,2025-05-12T00:00:00,2025-05-01T00:00:00,,200046,"Operações com bens imóveis, observado o art. 261 da Lei Complementar nº 214, de 2025.",Operações com bens imóveis,False,False,50.0,50.0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,,https://www.planalto.gov.br/ccivil_03/leis/lcp/lcp214.htm#art261,True,2025-05-05T00:00:00,2025-05-05T00:00:00,,0
200,Alíquota reduzida,True,False,True,False,False,False,False,False,2025-05-12T00:00:00,2025-05-01T00:00:00,,200047,"Bares e Restaurantes, observado o art. 275 da Lei Complementar nº 214, de 2025.",Bares e Restaurantes,False,False,40.0,40.0,2,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,,https://www.planalto.gov.br/ccivil_03/leis/lcp/lcp214.htm#art275,True,2025-05-05T00:00:00,2025-05-05T00:00:00,,0
200,Alíquota reduzida,True,False,True,False,False,False,False,False,2025-05-12T00:00:00,2025-05-01T00:00:00,,200048,"Hotelaria, Parques de Diversão e Parques Temáticos, observado o art. 281 da Lei Complementar nº 214, de 2025.","Hotelaria, Parques de Diversão e Parques Temáticos",False,False,40.0,40.0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,92811,https://www.planalto.gov.br/ccivil_03/leis/lcp/lcp214.htm#art281,True,2026-04-15T13:31:21.003,2025-05-05T00:00:00,,54
200,Alíquota reduzida,True,False,True,False,False,False,False,False,2025-05-12T00:00:00,2025-05-01T00:00:00,,200049,"Transporte coletivo de passageiros rodoviário, ferroviário e hidroviário intermunicipais e interestaduais, observado o art. 286 da Lei Complementar nº 214, de 2025.","Transporte coletivo de passageiros rodoviário, ferroviário e hidroviário",False,False,40.0,40.0,2,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,,https://www.planalto.gov.br/ccivil_03/leis/lcp/lcp214.htm#art286,True,2025-05-05T00:00:00,2025-05-05T00:00:00,,0
200,Alíquota reduzida,True,False,True,False,False,False,False,False,2025-05-12T00:00:00,2025-05-01T00:00:00,,200050,"Serviços de transporte aéreo regional coletivo de passageiros ou de carga, observado o art. 287 da Lei Complementar nº 214, de 2025.",Serviços de transporte aéreo regional coletivo de passageiros ou de carga,False,False,40.0,40.0,2,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,,https://www.planalto.gov.br/ccivil_03/leis/lcp/lcp214.htm#art287,True,2025-12-12T00:00:00,2025-05-05T00:00:00,,0
200,Alíquota reduzida,True,False,True,False,False,False,False,False,2025-05-12T00:00:00,2025-05-01T00:00:00,,200051,"Agências de Turismo, observado o art. 289 da Lei Complementar nº 214, de 2025.",Agências de Turismo,False,False,40.0,40.0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,https://www.planalto.gov.br/ccivil_03/leis/lcp/lcp214.htm#art289,True,2025-05-05T00:00:00,2025-05-05T00:00:00,,0
200,Alíquota reduzida,True,False,True,False,False,False,False,False,2025-05-12T00:00:00,2025-05-01T00:00:00,,200052,"Prestação de serviços das seguintes profissões intelectuais de natureza científica, literária ou artística, submetidas à fiscalização por conselho profissional: administradores, advogados, arquitetos e urbanistas, assistentes sociais, bibliotecários, biólogos, contabilistas, economistas, economistas domésticos, profissionais de educação física, engenheiros e agrônomos, estatísticos, médicos veterinários e zootecnistas, museólogos, químicos, profissionais de relações públicas, técnicos industriais e técnicos agrícolas, observado o art. 127 da Lei Complementar nº 214, de 2025.",Prestação de serviços de profissões intelectuais,False,False,30.0,30.0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,91271,https://www.planalto.gov.br/ccivil_03/leis/lcp/lcp214.htm#art127,True,2026-04-15T13:31:20.98,2025-05-05T00:00:00,,100
200,Alíquota reduzida,True,False,True,False,False,False,False,False,2025-05-12T00:00:00,2025-05-01T00:00:00,,200053,"Fornecimento de medicamentos registrados na Anvisa, quando  classificados como soros ou vacinas, observado o art. 146 da Lei Complementar nº 214, de 2025.","Fornecimento de medicamentos registrados na Anvisa, quando  classificados como soros ou vacinas",False,False,100.0,100.0,2,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,,https://www.planalto.gov.br/ccivil_03/leis/lcp/lcp214.htm#art146,True,2026-01-23T00:00:00,2026-01-01T00:00:00,,0
200,Alíquota reduzida,True,False,True,False,False,False,False,False,2025-05-12T00:00:00,2025-05-01T00:00:00,,200054,"Fornecimento de bem material pela cooperativa de produção agropecuária a associado não sujeito ao regime regular do IBS e da CBS com anulação de créditos referentes ao bem fornecido, observado o art. 271 da Lei Complementar nº 214, de 2025.",Fornecimento de bem material pela cooperativa de produção agropecuária a associado não sujeito ao regime regular do IBS e da CBS,False,False,100.0,100.0,2,False,False,False,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,,"https://www.planalto.gov.br/ccivil_03/leis/lcp/lcp214.htm#art271
",True,2026-04-15T00:00:00,2026-01-01T00:00:00,,0
220,Alíquota fixa,True,False,False,False,False,False,False,False,2025-05-12T00:00:00,2025-05-01T00:00:00,,220001,"Incorporação imobiliária submetida ao regime especial de tributação, observado o art. 485 da Lei Complementar nº 214, de 2025.",Incorporação imobiliária submetida ao regime especial de tributação,False,False,0.0,0.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,,https://www.planalto.gov.br/ccivil_03/leis/lcp/lcp214.htm#art485,True,2025-05-05T00:00:00,2025-05-05T00:00:00,,0
220,Alíquota fixa,True,False,False,False,False,False,False,False,2025-05-12T00:00:00,2025-05-01T00:00:00,,220002,"Incorporação imobiliária submetida ao regime especial de tributação, observado o art. 485 da Lei Complementar nº 214, de 2025.",Incorporação imobiliária submetida ao regime especial de tributação,False,False,0.0,0.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,,https://www.planalto.gov.br/ccivil_03/leis/lcp/lcp214.htm#art485,True,2025-05-05T00:00:00,2025-05-05T00:00:00,,0
220,Alíquota fixa,True,False,False,False,False,False,False,False,2025-05-12T00:00:00,2025-05-01T00:00:00,,220003,"Alienação de imóvel decorrente de parcelamento do solo, observado o art. 486 da Lei Complementar nº 214, de 2025.",Alienação de imóvel decorrente de parcelamento do solo,False,False,0.0,0.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,,https://www.planalto.gov.br/ccivil_03/leis/lcp/lcp214.htm#art486,True,2025-05-05T00:00:00,2025-05-05T00:00:00,,0
221,Alíquota fixa proporcional,True,False,False,False,False,False,False,False,2025-05-12T00:00:00,2025-05-01T00:00:00,,221001,"Locação, cessão onerosa ou arrendamento de bem imóvel com alíquota sobre a receita bruta, observado o art. 487 da Lei Complementar nº 214, de 2025.","Locação, cessão onerosa ou arrendamento de bem imóvel com alíquota sobre a receita bruta",False,False,0.0,0.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,94871,"https://www.planalto.gov.br/ccivil_03/leis/lcp/lcp214.htm#art484
",True,2026-04-15T13:31:21.01,2025-05-05T00:00:00,,28
222,Redução de Base de Cálculo,True,False,False,False,True,False,False,False,2025-05-05T00:00:00,2025-05-05T00:00:00,,222001,"Transporte internacional de passageiros, caso os trechos de ida e volta sejam vendidos em conjunto, a base de cálculo será a metade do valor cobrado, observado o Art. 12 § 8º da Lei Complementar nº 214, de 2025.","Transporte internacional de passageiros, caso os trechos de ida e volta sejam vendidos em conjunto",False,False,0.0,0.0,2,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,,https://www.planalto.gov.br/ccivil_03/leis/lcp/lcp214.htm#art12,True,2025-11-19T00:00:00,2025-05-05T00:00:00,,0
400,Isenção,False,False,False,False,False,False,False,False,2025-05-12T00:00:00,2025-05-01T00:00:00,,400001,"Fornecimento de serviços de transporte público coletivo de passageiros rodoviário e metroviário de caráter urbano, semiurbano e metropolitano, sob regime de autorização, permissão ou concessão pública, observado o art. 157 da Lei Complementar nº 214, de 2025.",Fornecimento de serviços de transporte público coletivo de passageiros rodoviário e metroviário,False,False,0.0,0.0,2,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,,https://www.planalto.gov.br/ccivil_03/leis/lcp/lcp214.htm#art157,True,2025-05-05T00:00:00,2025-05-05T00:00:00,,0
400,Isenção,False,False,False,False,False,False,False,False,2025-05-12T00:00:00,2025-05-01T00:00:00,,400002,"Fornecimento de serviços de transporte público coletivo de passageiros rodoviário e metroviário de caráter urbano, semiurbano e metropolitano, sob regime de autorização, permissão ou concessão pública, com medição por quilômetro rodado, observado o art. 157 da Lei Complementar nº 214, de 2025.",Fornecimento de serviços de transporte público coletivo de passageiros rodoviário e metroviário com medição por quilômetro rodado,False,False,0.0,0.0,3,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,,https://www.planalto.gov.br/ccivil_03/leis/lcp/lcp214.htm#art157,True,2026-01-23T00:00:00,2026-01-01T00:00:00,,0
410,Imunidade e não incidência,False,False,False,False,False,False,False,False,2025-05-12T00:00:00,2025-05-01T00:00:00,,410001,"Fornecimento de bonificações quando constem do respectivo documento fiscal e que não dependam de evento posterior, observado o art. 5º da Lei Complementar nº 214, de 2025.",Fornecimento de bonificações quando constem no documento fiscal e que não dependam de evento posterior,False,False,0.0,0.0,3,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,,https://www.planalto.gov.br/ccivil_03/leis/lcp/lcp214.htm#art5,True,2025-11-19T00:00:00,2025-05-05T00:00:00,,0
410,Imunidade e não incidência,False,False,False,False,False,False,False,False,2025-05-12T00:00:00,2025-05-01T00:00:00,,410002,"Transferências entre estabelecimentos pertencentes ao mesmo contribuinte, observado o art. 6º da Lei Complementar nº 214, de 2025.",Transferências entre estabelecimentos pertencentes ao mesmo contribuinte,False,False,0.0,0.0,3,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,https://www.planalto.gov.br/ccivil_03/leis/lcp/lcp214.htm#art6,True,2025-05-05T00:00:00,2025-05-05T00:00:00,,0
